order_code,status,created_at,order_price,quantity_sold,seller_id,product_status,sku,special_price_before,special_price_after,price_before,price_after,current_price_before,current_price_after,specialFrom,specialTo
699041807,"('complete',)",2021-01-26 23:43:52,"('189000',)",1,,,,,,,,,,,
415157028,"('giao_hang_thanh_cong',)",2021-01-26 21:34:23,"('189000',)",1,,,,,,,,,,,
823048121,"('canceled',)",2021-01-26 21:34:23,"('189000',)",1,,,,,,,,,,,
460054393,"('giao_hang_thanh_cong',)",2021-01-28 09:00:14,"('329000',)",1,1,1,4482653164968,329000,329000,656000,656000,656000,656000,2021-01-27 18:00:00,2021-02-08 07:30:00
702356746,"('canceled',)",2021-01-28 09:00:14,"('329000',)",1,1,1,4482653164968,329000,329000,656000,656000,656000,656000,2021-01-27 18:00:00,2021-02-08 07:30:00
576912325,"('giao_hang_thanh_cong',)",2021-01-27 01:51:41,"('329000',)",1,,,,,,,,,,,
537254578,"('giao_hang_thanh_cong',)",2021-01-28 10:37:28,"('128000',)",1,1,1,2460345367752,129000,128000,279000,279000,279000,279000,2021-01-27 16:00:00,2021-02-08 07:00:00
877400205,"('giao_hang_thanh_cong',)",2021-01-28 14:31:19,"('239000',)",1,1,1,2968351546722,239000,239000,404000,404000,404000,404000,2021-01-27 18:00:00,2021-02-08 07:30:00
479871901,"('giao_hang_thanh_cong',)",2021-01-28 02:11:21,"('239000',)",1,1,1,2968351546722,239000,239000,404000,404000,404000,404000,2021-01-27 18:00:00,2021-02-08 07:30:00
703466030,"('giao_hang_thanh_cong',)",2021-01-28 00:40:26,"('239000',)",1,1,1,2968351546722,239000,239000,404000,404000,404000,404000,2021-01-27 18:00:00,2021-02-08 07:30:00
675679981,"('giao_hang_thanh_cong',)",2021-01-27 23:43:48,"('239000',)",1,1,1,2968351546722,239000,239000,404000,404000,404000,404000,2021-01-27 18:00:00,2021-02-08 07:30:00
391177853,"('canceled',)",2021-01-27 18:47:45,"('239000',)",1,1,1,2968351546722,239000,239000,404000,404000,404000,404000,2021-01-27 18:00:00,2021-02-08 07:30:00
605473133,"('giao_hang_thanh_cong',)",2021-01-26 23:10:43,"('239000',)",1,,,,,,,,,,,
703675674,"('giao_hang_thanh_cong',)",2021-01-26 19:32:30,"('239000',)",1,,,,,,,,,,,
827760170,"('giao_hang_thanh_cong',)",2021-01-28 08:09:26,"('208000',)",1,1,1,4455350546719,209000,208000,358000,358000,358000,358000,2021-01-27 18:00:00,2021-02-08 07:30:00
386893492,"('giao_hang_thanh_cong',)",2021-01-28 09:00:51,"('208000',)",1,1,1,4458947827666,209000,208000,358000,358000,358000,358000,2021-01-27 18:00:00,2021-02-08 07:30:00
443451739,"('canceled',)",2021-01-28 09:00:51,"('208000',)",1,1,1,4458947827666,209000,208000,358000,358000,358000,358000,2021-01-27 18:00:00,2021-02-08 07:30:00
894537101,"('canceled',)",2021-01-28 02:07:46,"('208000',)",1,1,1,4458947827666,209000,208000,358000,358000,358000,358000,2021-01-27 18:00:00,2021-02-08 07:30:00
737831360,"('giao_hang_thanh_cong',)",2021-01-27 19:37:20,"('208000',)",1,1,1,4458947827666,209000,208000,358000,358000,358000,358000,2021-01-27 18:00:00,2021-02-08 07:30:00
902506114,"('giao_hang_thanh_cong',)",2021-01-27 18:56:45,"('208000',)",1,1,1,4458947827666,209000,208000,358000,358000,358000,358000,2021-01-27 18:00:00,2021-02-08 07:30:00
787236670,"('canceled',)",2021-01-27 18:55:31,"('208000',)",1,1,1,4458947827666,209000,208000,358000,358000,358000,358000,2021-01-27 18:00:00,2021-02-08 07:30:00
811121456,"('complete',)",2021-01-27 16:54:09,"('199000',)",1,,,,,,,,,,,
529151105,"('giao_hang_thanh_cong',)",2021-01-27 07:06:05,"('209000',)",1,,,,,,,,,,,
366478567,"('canceled',)",2021-01-26 21:32:20,"('209000',)",1,,,,,,,,,,,
733203589,"('canceled',)",2021-01-28 16:10:01,"('208000',)",1,1,1,4453894484290,209000,208000,358000,358000,358000,358000,2021-01-27 18:00:00,2021-02-08 07:30:00
850048991,"('giao_hang_thanh_cong',)",2021-01-28 07:27:18,"('278000',)",3,1,1,4456934278934,419000,278000,622000,622000,622000,622000,2021-01-27 18:00:00,2021-02-08 07:30:00
634084828,"('complete',)",2021-01-28 13:55:38,"('278000',)",1,1,1,4452289198262,279000,278000,623000,623000,623000,623000,2021-01-27 18:00:00,2021-02-08 07:30:00
916245938,"('giao_hang_thanh_cong',)",2021-01-28 10:02:35,"('278000',)",1,1,1,4452289198262,279000,278000,623000,623000,623000,623000,2021-01-27 18:00:00,2021-02-08 07:30:00
769668882,"('canceled',)",2021-01-27 23:43:06,"('278000',)",1,1,1,4452289198262,279000,278000,623000,623000,623000,623000,2021-01-27 18:00:00,2021-02-08 07:30:00
918814965,"('giao_hang_thanh_cong',)",2021-01-27 22:44:11,"('278000',)",1,1,1,4452289198262,279000,278000,623000,623000,623000,623000,2021-01-27 18:00:00,2021-02-08 07:30:00
391177853,"('canceled',)",2021-01-27 18:47:45,"('198000',)",1,1,1,5824655324015,199000,198000,346000,346000,346000,346000,2021-01-27 18:00:00,2021-02-08 07:30:00
310122143,"('giao_hang_thanh_cong',)",2021-01-28 16:38:01,"('258000',)",1,1,1,4577020349458,269000,258000,434000,434000,434000,434000,2021-01-27 18:00:00,2021-02-08 07:30:00
902506114,"('giao_hang_thanh_cong',)",2021-01-27 18:56:45,"('208000',)",1,1,1,4457915962392,209000,208000,377000,377000,377000,377000,2021-01-27 18:00:00,2021-02-08 07:30:00
787236670,"('canceled',)",2021-01-27 18:55:31,"('208000',)",1,1,1,4457915962392,209000,208000,377000,377000,377000,377000,2021-01-27 18:00:00,2021-02-08 07:30:00
867902279,"('canceled',)",2021-01-28 14:37:26,"('208000',)",1,1,1,4451048564645,209000,208000,377000,377000,377000,377000,2021-01-27 18:00:00,2021-02-08 07:30:00
757129647,"('canceled',)",2021-01-26 19:05:51,"('209000',)",1,,,,,,,,,,,
316641007,"('giao_hang_thanh_cong',)",2021-01-27 06:52:00,"('239000',)",1,,,,,,,,,,,
502194983,"('canceled',)",2021-01-27 06:52:00,"('239000',)",1,,,,,,,,,,,
963576742,"('canceled',)",2021-01-26 21:22:01,"('239000',)",1,,,,,,,,,,,
733141750,"('giao_hang_thanh_cong',)",2021-01-28 17:52:55,"('278000',)",1,1,1,2307601882690,279000,278000,503000,503000,503000,503000,2021-01-27 18:00:00,2021-02-08 07:30:00
499079740,"('giao_hang_thanh_cong',)",2021-01-27 23:10:45,"('278000',)",1,1,1,2307601882690,279000,278000,503000,503000,503000,503000,2021-01-27 18:00:00,2021-02-08 07:30:00
765860363,"('giao_hang_thanh_cong',)",2021-01-27 22:01:38,"('278000',)",2,1,1,2307601882690,279000,278000,503000,503000,503000,503000,2021-01-27 18:00:00,2021-02-08 07:30:00
499424559,"('giao_hang_thanh_cong',)",2021-01-27 10:12:58,"('503000',)",2,,,,,,,,,,,
970122591,"('giao_hang_thanh_cong',)",2021-01-27 06:18:36,"('279000',)",1,,,,,,,,,,,
462192630,"('giao_hang_thanh_cong',)",2021-01-26 21:32:19,"('279000',)",1,,,,,,,,,,,
631024756,"('giao_hang_thanh_cong',)",2021-01-28 16:00:33,"('278000',)",1,1,1,7989268692277,279000,278000,503000,503000,503000,503000,2021-01-27 18:00:00,2021-02-08 07:30:00
354246668,"('giao_hang_thanh_cong',)",2021-01-26 22:53:47,"('279000',)",1,,,,,,,,,,,
737146981,"('giao_hang_thanh_cong',)",2021-01-28 09:52:24,"('178000',)",8,1,1,2246660198796,179000,178000,331000,331000,331000,331000,2021-01-27 18:00:00,2021-02-08 07:30:00
795190934,"('canceled',)",2021-01-28 09:52:24,"('178000',)",8,1,1,2246660198796,179000,178000,331000,331000,331000,331000,2021-01-27 18:00:00,2021-02-08 07:30:00
770420706,"('giao_hang_thanh_cong',)",2021-01-27 18:39:03,"('178000',)",10,1,1,2246660198796,179000,178000,331000,331000,331000,331000,2021-01-27 18:00:00,2021-02-08 07:30:00
297856946,"('giao_hang_thanh_cong',)",2021-01-26 22:09:22,"('179000',)",1,,,,,,,,,,,
967146174,"('giao_hang_thanh_cong',)",2021-01-27 22:49:34,"('178000',)",1,1,1,6408868280369,179000,178000,331000,331000,331000,331000,2021-01-27 18:00:00,2021-02-08 07:30:00
768497645,"('canceled',)",2021-01-27 22:44:54,"('178000',)",1,1,1,6408868280369,179000,178000,331000,331000,331000,331000,2021-01-27 18:00:00,2021-02-08 07:30:00
310000329,"('giao_hang_thanh_cong',)",2021-01-28 11:28:43,"('261000',)",1,1,1,7598453964282,262000,261000,472000,472000,472000,472000,2021-01-27 18:00:00,2021-02-08 07:30:00
397166367,"('giao_hang_thanh_cong',)",2021-01-27 21:57:24,"('258000',)",1,1,1,6997589884319,259000,258000,413000,413000,413000,413000,2021-01-27 18:00:00,2021-02-08 07:30:00
883921370,"('giao_hang_thanh_cong',)",2021-01-26 20:10:24,"('262000',)",1,,,,,,,,,,,
250961601,"('giao_hang_thanh_cong',)",2021-01-28 17:24:16,"('239000',)",1,1,1,5758935968012,239000,239000,404000,404000,404000,404000,2021-01-27 18:00:00,2021-02-08 07:30:00
326252253,"('giao_hang_thanh_cong',)",2021-01-28 14:50:41,"('239000',)",1,1,1,5758935968012,239000,239000,404000,404000,404000,404000,2021-01-27 18:00:00,2021-02-08 07:30:00
465398345,"('giao_hang_thanh_cong',)",2021-01-27 00:06:52,"('239000',)",1,,,,,,,,,,,
640340889,"('giao_hang_thanh_cong',)",2021-01-28 08:19:33,"('248000',)",1,1,1,6856723940987,298000,248000,422000,422000,422000,422000,2021-01-27 18:00:00,2021-02-08 07:30:00
994355388,"('giao_hang_thanh_cong',)",2021-01-26 21:13:55,"('249000',)",1,,,,,,,,,,,
720181401,"('giao_hang_thanh_cong',)",2021-01-28 17:38:36,"('248000',)",1,1,1,9567357424152,298000,248000,485000,485000,485000,485000,2021-01-27 18:00:00,2021-02-08 07:30:00
858421110,"('canceled',)",2021-01-28 17:37:56,"('248000',)",1,1,1,9567357424152,298000,248000,485000,485000,485000,485000,2021-01-27 18:00:00,2021-02-08 07:30:00
789721218,"('giao_hang_thanh_cong',)",2021-01-28 15:03:47,"('248000',)",1,1,1,9567357424152,298000,248000,485000,485000,485000,485000,2021-01-27 18:00:00,2021-02-08 07:30:00
611013823,"('canceled',)",2021-01-28 15:03:47,"('248000',)",1,1,1,9567357424152,298000,248000,485000,485000,485000,485000,2021-01-27 18:00:00,2021-02-08 07:30:00
301720158,"('giao_hang_thanh_cong',)",2021-01-28 14:12:43,"('248000',)",1,1,1,9567357424152,298000,248000,485000,485000,485000,485000,2021-01-27 18:00:00,2021-02-08 07:30:00
703724493,"('giao_hang_thanh_cong',)",2021-01-28 13:26:20,"('248000',)",1,1,1,9567357424152,298000,248000,485000,485000,485000,485000,2021-01-27 18:00:00,2021-02-08 07:30:00
553550201,"('canceled',)",2021-01-28 09:59:41,"('248000',)",3,1,1,9567357424152,298000,248000,485000,485000,485000,485000,2021-01-27 18:00:00,2021-02-08 07:30:00
658802603,"('giao_hang_thanh_cong',)",2021-01-28 09:49:25,"('248000',)",3,1,1,9567357424152,298000,248000,485000,485000,485000,485000,2021-01-27 18:00:00,2021-02-08 07:30:00
622501841,"('canceled',)",2021-01-28 09:45:53,"('248000',)",3,1,1,9567357424152,298000,248000,485000,485000,485000,485000,2021-01-27 18:00:00,2021-02-08 07:30:00
649509373,"('giao_hang_thanh_cong',)",2021-01-28 06:57:02,"('248000',)",1,1,1,9567357424152,298000,248000,485000,485000,485000,485000,2021-01-27 18:00:00,2021-02-08 07:30:00
421115624,"('giao_hang_thanh_cong',)",2021-01-27 23:59:57,"('248000',)",1,1,1,9567357424152,298000,248000,485000,485000,485000,485000,2021-01-27 18:00:00,2021-02-08 07:30:00
794351020,"('canceled',)",2021-01-27 01:52:03,"('299000',)",1,,,,,,,,,,,
848462088,"('giao_hang_thanh_cong',)",2021-01-26 21:01:16,"('239000',)",1,,,,,,,,,,,
587927496,"('giao_hang_thanh_cong',)",2021-01-28 14:05:52,"('108000',)",2,1,1,6966014349662,118000,108000,197000,197000,197000,197000,2021-01-27 18:00:00,2021-02-08 07:30:00
603679088,"('giao_hang_thanh_cong',)",2021-01-28 13:48:11,"('108000',)",1,1,1,6966014349662,118000,108000,197000,197000,197000,197000,2021-01-27 18:00:00,2021-02-08 07:30:00
975373580,"('giao_hang_thanh_cong',)",2021-01-28 11:13:54,"('108000',)",1,1,1,6966014349662,118000,108000,197000,197000,197000,197000,2021-01-27 18:00:00,2021-02-08 07:30:00
774540229,"('giao_hang_thanh_cong',)",2021-01-28 09:20:34,"('108000',)",3,1,1,6966014349662,118000,108000,197000,197000,197000,197000,2021-01-27 18:00:00,2021-02-08 07:30:00
744784032,"('giao_hang_thanh_cong',)",2021-01-27 22:23:04,"('108000',)",3,1,1,6966014349662,118000,108000,197000,197000,197000,197000,2021-01-27 18:00:00,2021-02-08 07:30:00
211864196,"('canceled',)",2021-01-27 22:04:05,"('108000',)",3,1,1,6966014349662,118000,108000,197000,197000,197000,197000,2021-01-27 18:00:00,2021-02-08 07:30:00
214069553,"('giao_hang_thanh_cong',)",2021-01-27 21:06:30,"('108000',)",2,1,1,6966014349662,118000,108000,197000,197000,197000,197000,2021-01-27 18:00:00,2021-02-08 07:30:00
731474522,"('canceled',)",2021-01-27 20:21:52,"('108000',)",2,1,1,6966014349662,118000,108000,197000,197000,197000,197000,2021-01-27 18:00:00,2021-02-08 07:30:00
677022425,"('giao_hang_thanh_cong',)",2021-01-28 13:37:32,"('108000',)",1,1,1,5886719792918,118000,108000,197000,197000,197000,197000,2021-01-27 18:00:00,2021-02-08 07:30:00
975373580,"('giao_hang_thanh_cong',)",2021-01-28 11:13:54,"('108000',)",1,1,1,5886719792918,118000,108000,197000,197000,197000,197000,2021-01-27 18:00:00,2021-02-08 07:30:00
774540229,"('giao_hang_thanh_cong',)",2021-01-28 09:20:34,"('108000',)",3,1,1,5886719792918,118000,108000,197000,197000,197000,197000,2021-01-27 18:00:00,2021-02-08 07:30:00
744784032,"('giao_hang_thanh_cong',)",2021-01-27 22:23:04,"('108000',)",3,1,1,5886719792918,118000,108000,197000,197000,197000,197000,2021-01-27 18:00:00,2021-02-08 07:30:00
211864196,"('canceled',)",2021-01-27 22:04:05,"('108000',)",3,1,1,5886719792918,118000,108000,197000,197000,197000,197000,2021-01-27 18:00:00,2021-02-08 07:30:00
229097274,"('giao_hang_thanh_cong',)",2021-01-27 21:10:28,"('108000',)",1,1,1,5886719792918,118000,108000,197000,197000,197000,197000,2021-01-27 18:00:00,2021-02-08 07:30:00
426868391,"('canceled',)",2021-01-27 21:02:07,"('108000',)",2,1,1,5886719792918,118000,108000,197000,197000,197000,197000,2021-01-27 18:00:00,2021-02-08 07:30:00
572479605,"('giao_hang_thanh_cong',)",2021-01-26 18:54:04,"('109000',)",1,,,,,,,,,,,
435003358,"('giao_hang_thanh_cong',)",2021-01-28 15:48:03,"('138000',)",1,1,1,5216883187720,139000,138000,249900,249900,249900,249900,2021-01-27 18:00:00,2021-02-08 07:30:00
875473532,"('giao_hang_thanh_cong',)",2021-01-27 18:52:23,"('158000',)",1,1,1,9231723053818,130000,158000,130000,130000,158900,158900,2021-01-27 18:00:00,2021-02-08 07:30:00
260344894,"('canceled',)",2021-01-27 18:52:23,"('158000',)",1,1,1,9231723053818,130000,158000,130000,130000,158900,158900,2021-01-27 18:00:00,2021-02-08 07:30:00
693780680,"('giao_hang_thanh_cong',)",2021-01-26 20:25:22,"('189000',)",1,,,,,,,,,,,
706239809,"('giao_hang_thanh_cong',)",2021-01-28 08:16:47,"('358000',)",1,1,1,1333970336466,359000,358000,539000,539000,539000,539000,2021-01-27 18:00:00,2021-02-08 07:30:00
511264719,"('giao_hang_thanh_cong',)",2021-01-27 21:29:37,"('358000',)",1,1,1,1333970336466,359000,358000,539000,539000,539000,539000,2021-01-27 18:00:00,2021-02-08 07:30:00
876974984,"('giao_hang_thanh_cong',)",2021-01-27 15:23:19,"('539000',)",1,,,,,,,,,,,
430740540,"('giao_hang_thanh_cong',)",2021-01-27 13:11:06,"('181000',)",1,,,,,,,,,,,
857900477,"('canceled',)",2021-01-27 13:11:06,"('181000',)",1,,,,,,,,,,,
517098012,"('giao_hang_thanh_cong',)",2021-01-27 13:10:34,"('181000',)",1,,,,,,,,,,,
604935514,"('canceled',)",2021-01-27 13:10:34,"('181000',)",1,,,,,,,,,,,
360707832,"('giao_hang_thanh_cong',)",2021-01-27 06:05:35,"('109000',)",1,,,,,,,,,,,
898834070,"('canceled',)",2021-01-28 10:59:33,"('189000',)",1,5417,1,9353962548266,209000,189000,209000,209000,335000,335000,2021-01-27 00:00:00,2025-06-30 11:59:59
298316500,"('canceled',)",2021-01-28 16:04:16,"('189000',)",1,1,1,6307673704360,189000,189000,414000,414000,414000,414000,2021-01-27 18:00:00,2021-02-08 07:30:00
543956630,"('giao_hang_thanh_cong',)",2021-01-28 08:46:19,"('189000',)",1,1,1,6307673704360,189000,189000,414000,414000,414000,414000,2021-01-27 18:00:00,2021-02-08 07:30:00
261310576,"('giao_hang_thanh_cong',)",2021-01-28 08:26:00,"('189000',)",1,1,1,4493379622847,189000,189000,414000,414000,414000,414000,2021-01-27 18:00:00,2021-02-08 07:30:00
896834210,"('giao_hang_thanh_cong',)",2021-01-28 10:44:24,"('239000',)",1,1,1,1758534232327,239000,239000,423000,423000,423000,423000,2021-01-27 18:00:00,2021-02-08 07:30:00
405454425,"('canceled',)",2021-01-28 10:44:24,"('239000',)",1,1,1,1758534232327,239000,239000,423000,423000,423000,423000,2021-01-27 18:00:00,2021-02-08 07:30:00
846610095,"('giao_hang_thanh_cong',)",2021-01-28 07:49:23,"('318000',)",2,1,1,4717240787177,438000,318000,440000,440000,440000,440000,2021-01-27 18:00:00,2021-02-08 07:30:00
850048991,"('giao_hang_thanh_cong',)",2021-01-28 07:27:18,"('318000',)",5,1,1,4717240787177,438000,318000,440000,440000,440000,440000,2021-01-27 18:00:00,2021-02-08 07:30:00
272821589,"('giao_hang_thanh_cong',)",2021-01-28 07:07:34,"('318000',)",1,1,1,4717240787177,438000,318000,440000,440000,440000,440000,2021-01-27 18:00:00,2021-02-08 07:30:00
846610095,"('giao_hang_thanh_cong',)",2021-01-28 07:49:23,"('318000',)",2,1,1,7480865235152,438000,318000,717000,717000,717000,717000,2021-01-27 18:00:00,2021-02-08 07:30:00
850048991,"('giao_hang_thanh_cong',)",2021-01-28 07:27:18,"('318000',)",5,1,1,7480865235152,438000,318000,717000,717000,717000,717000,2021-01-27 18:00:00,2021-02-08 07:30:00
850048991,"('giao_hang_thanh_cong',)",2021-01-28 07:27:18,"('318000',)",5,1,1,2781935641848,438000,318000,440000,440000,440000,440000,2021-01-27 18:00:00,2021-02-08 07:30:00
620199524,"('giao_hang_thanh_cong',)",2021-01-27 06:21:08,"('319000',)",2,,,,,,,,,,,
318464901,"('giao_hang_thanh_cong',)",2021-01-27 06:21:08,"('319000',)",1,,,,,,,,,,,
691372396,"('canceled',)",2021-01-27 06:21:08,"('319000',)",3,,,,,,,,,,,
818285322,"('giao_hang_thanh_cong',)",2021-01-28 16:13:48,"('139000',)",2,1,1,1908408302247,139000,139000,207000,207000,207000,207000,2021-01-27 18:00:00,2021-02-08 07:30:00
818285322,"('giao_hang_thanh_cong',)",2021-01-28 16:13:48,"('139000',)",1,1,1,5587528498434,139000,139000,207000,207000,207000,207000,2021-01-27 18:00:00,2021-02-08 07:30:00
875982195,"('giao_hang_thanh_cong',)",2021-01-28 11:54:36,"('139000',)",1,1,1,4201648834910,139000,139000,207000,207000,207000,207000,2021-01-27 18:00:00,2021-02-08 07:30:00
248887447,"('giao_hang_thanh_cong',)",2021-01-28 10:14:13,"('42000',)",1,1,1,8482332679710,51000,42000,77000,77000,77000,77000,2021-01-27 18:00:00,2021-02-08 07:30:00
248887447,"('giao_hang_thanh_cong',)",2021-01-28 10:14:13,"('42000',)",1,1,1,6978443529744,51000,42000,89000,89000,89000,89000,2021-01-27 18:00:00,2021-02-08 07:30:00
918722284,"('giao_hang_thanh_cong',)",2021-01-27 21:49:17,"('118000',)",1,1,1,3657281373469,119000,118000,216000,216000,216000,216000,2021-01-27 18:00:00,2021-02-08 07:30:00
248887447,"('giao_hang_thanh_cong',)",2021-01-28 10:14:13,"('118000',)",1,1,1,8587106830110,119000,118000,216000,216000,216000,216000,2021-01-27 18:00:00,2021-02-08 07:30:00
354134610,"('giao_hang_thanh_cong',)",2021-01-27 17:05:37,"('84000',)",1,16237,1,5649781425753,84000,69000,84000,84000,85000,85000,2021-01-27 10:35:00,2021-02-28 23:59:00
595307559,"('giao_hang_thanh_cong',)",2021-01-27 00:40:10,"('709500',)",1,17921,1,2647815252293,426000,426000,709500,709500,1419000,1419000,2021-01-26 19:51:42,2021-12-30 19:51:42
224804293,"('giao_hang_thanh_cong',)",2021-01-27 06:34:12,"('709500',)",1,17921,1,7984389828611,426000,426000,709500,709500,1419000,1419000,2021-01-27 05:51:42,2021-12-31 05:51:42
886077018,"('giao_hang_thanh_cong',)",2021-01-26 21:39:49,"('239000',)",1,,,,,,,,,,,
446961316,"('canceled',)",2021-01-26 21:39:49,"('239000',)",1,,,,,,,,,,,
313411268,"('giao_hang_thanh_cong',)",2021-01-28 12:22:12,"('238000',)",1,1,1,1328257951562,239000,238000,464000,464000,464000,464000,2021-01-27 18:00:00,2021-02-08 07:30:00
447812400,"('giao_hang_thanh_cong',)",2021-01-28 11:52:53,"('238000',)",2,1,1,1328257951562,239000,238000,464000,464000,464000,464000,2021-01-27 18:00:00,2021-02-08 07:30:00
398403521,"('canceled',)",2021-01-28 11:26:47,"('238000',)",1,1,1,1328257951562,239000,238000,464000,464000,464000,464000,2021-01-27 18:00:00,2021-02-08 07:30:00
939034147,"('canceled',)",2021-01-27 19:22:21,"('238000',)",1,1,1,1328257951562,239000,238000,464000,464000,464000,464000,2021-01-27 18:00:00,2021-02-08 07:30:00
447812400,"('giao_hang_thanh_cong',)",2021-01-28 11:52:53,"('238000',)",1,1,1,6204908032574,239000,238000,464000,464000,464000,464000,2021-01-27 18:00:00,2021-02-08 07:30:00
918814965,"('giao_hang_thanh_cong',)",2021-01-27 22:44:11,"('238000',)",1,1,1,6204908032574,239000,238000,464000,464000,464000,464000,2021-01-27 18:00:00,2021-02-08 07:30:00
739189773,"('giao_hang_thanh_cong',)",2021-01-27 00:37:28,"('99000',)",1,,,,,,,,,,,
255236252,"('giao_hang_thanh_cong',)",2021-01-28 13:06:51,"('3082750',)",1,1262,1,7882206003411,,3082750,3245000,3245000,3245000,3245000,2021-01-28 00:00:00,2021-02-10 11:59:59
551691723,"('giao_hang_thanh_cong',)",2021-01-28 17:03:13,"('30000',)",1,1,1,9259185088469,31000,30000,53000,53000,53000,53000,2021-01-27 18:00:00,2021-02-08 07:30:00
290457316,"('canceled',)",2021-01-28 15:15:19,"('30000',)",1,1,1,9259185088469,31000,30000,53000,53000,53000,53000,2021-01-27 18:00:00,2021-02-08 07:30:00
979841259,"('canceled',)",2021-01-28 15:15:19,"('30000',)",1,1,1,9259185088469,31000,30000,53000,53000,53000,53000,2021-01-27 18:00:00,2021-02-08 07:30:00
946276964,"('giao_hang_thanh_cong',)",2021-01-27 10:52:35,"('53000',)",1,,,,,,,,,,,
360707832,"('giao_hang_thanh_cong',)",2021-01-27 06:05:35,"('31000',)",1,,,,,,,,,,,
842709873,"('giao_hang_thanh_cong',)",2021-01-26 17:53:02,"('53000',)",1,,,,,,,,,,,
738480040,"('giao_hang_thanh_cong',)",2021-01-27 23:09:54,"('58000',)",1,1,1,2940686573901,64000,58000,107000,107000,107000,107000,2021-01-27 18:00:00,2021-02-08 07:30:00
833495306,"('canceled',)",2021-01-27 23:09:54,"('58000',)",1,1,1,2940686573901,64000,58000,107000,107000,107000,107000,2021-01-27 18:00:00,2021-02-08 07:30:00
494471299,"('giao_hang_thanh_cong',)",2021-01-28 09:47:25,"('758000',)",1,12195,1,8146191989037,682000,608000,758000,758000,758000,758000,2021-01-28 00:00:00,2021-02-16 23:59:59
798077592,"('giao_hang_thanh_cong',)",2021-01-27 20:44:51,"('449000',)",1,1,1,6183464840819,449000,449000,768900,768900,768900,768900,2021-01-27 12:03:00,2021-02-07 23:59:59
461819171,"('canceled',)",2021-01-28 13:18:14,"('1520000',)",1,20692,1,4850748268295,1377000,1520000,3100000,3100000,3100000,3100000,2021-01-14 00:00:00,2021-01-31 23:59:00
859230597,"('giao_hang_thanh_cong',)",2021-01-28 15:25:26,"('399000',)",1,57092,1,1374934049879,,399000,648000,648000,648000,648000,2021-01-28 08:14:24,2021-01-31 08:14:28
614906092,"('giao_hang_thanh_cong',)",2021-01-27 15:20:43,"('129000',)",1,20741,1,6804832640540,119000,129000,119000,119000,142000,142000,2019-09-07 13:57:52,2025-10-31 13:57:52
479075761,"('canceled',)",2021-01-27 15:20:43,"('129000',)",1,20741,1,6804832640540,119000,129000,119000,119000,142000,142000,2019-09-07 13:57:52,2025-10-31 13:57:52
655004928,"('giao_hang_thanh_cong',)",2021-01-27 13:36:48,"('129000',)",1,20741,1,9066602958546,119000,129000,119000,119000,142000,142000,2019-09-07 13:57:52,2025-10-31 13:57:52
643366687,"('canceled',)",2021-01-27 13:36:47,"('129000',)",1,20741,1,9066602958546,119000,129000,119000,119000,142000,142000,2019-09-07 13:57:52,2025-10-31 13:57:52
614906092,"('giao_hang_thanh_cong',)",2021-01-27 15:20:43,"('129000',)",1,20741,1,2882818755987,119000,129000,119000,119000,142000,142000,2019-09-07 13:57:52,2025-10-31 13:57:52
479075761,"('canceled',)",2021-01-27 15:20:43,"('129000',)",1,20741,1,2882818755987,119000,129000,119000,119000,142000,142000,2019-09-07 13:57:52,2025-10-31 13:57:52
852711217-1,"('giao_hang_thanh_cong',)",2021-01-27 17:43:43,"('119000',)",1,20741,1,1634076828498,119000,129000,119000,119000,142000,142000,2019-09-07 13:57:52,2025-10-31 13:57:52
957884433,"('giao_hang_thanh_cong',)",2021-01-27 11:57:18,"('149000',)",1,5417,1,5164406852801,,149000,235000,235000,235000,235000,2021-01-27 00:00:00,2025-02-28 11:59:59
818252239,"('canceled',)",2021-01-28 04:37:58,"('13995000',)",1,43956,1,7335255440596,13995000,13995000,16995000,16995000,16995000,16995000,2021-01-27 00:00:00,2021-02-07 11:59:59
309732156,"('canceled',)",2021-01-28 04:34:53,"('13995000',)",1,43956,1,7335255440596,13995000,13995000,16995000,16995000,16995000,16995000,2021-01-27 00:00:00,2021-02-07 11:59:59
622832858,"('canceled',)",2021-01-27 12:07:23,"('16995000',)",1,43956,1,7335255440596,13995000,13995000,16995000,16995000,16995000,16995000,2021-01-27 00:00:00,2021-02-07 11:59:59
872195164,"('giao_hang_thanh_cong',)",2021-01-27 06:40:17,"('242000',)",1,5826,1,6024512313216,239000,250000,239000,239000,255000,255000,2021-01-27 00:00:00,2022-02-28 11:59:59
666194371,"('canceled',)",2021-01-27 06:40:16,"('242000',)",1,5826,1,6024512313216,239000,250000,239000,239000,255000,255000,2021-01-27 00:00:00,2022-02-28 11:59:59
705463150,"('canceled',)",2021-01-27 05:16:10,"('242000',)",1,5826,1,6024512313216,239000,250000,239000,239000,255000,255000,2021-01-27 00:00:00,2022-02-28 11:59:59
681771408,"('canceled',)",2021-01-27 05:14:38,"('242000',)",1,5826,1,6024512313216,239000,250000,239000,239000,255000,255000,2021-01-27 00:00:00,2022-02-28 11:59:59
806790746,"('canceled',)",2021-01-26 21:20:28,"('242000',)",1,,,,,,,,,,,
886138558,"('canceled',)",2021-01-26 21:20:28,"('242000',)",1,,,,,,,,,,,
245726774,"('giao_hang_thanh_cong',)",2021-01-26 21:57:26,"('259000',)",1,,,,,,,,,,,
